pid,block,delays,score,trial_index,trial_time,clicks,n_clicks,stim_i
47,test,"[0, 0, 0, 0]",41.0,17,8731.0,"[3, 11, 7]",3,34
47,test,"[0, 0]",55.0,18,10638.0,[12],1,57
47,test,"[0, 0, 0, 0]",49.0,19,9957.0,"[11, 7, 8]",3,44
47,test,"[0, 0, 0, 0]",39.0,20,10571.0,"[3, 4, 8]",3,15
47,test,"[0, 0]",47.0,21,10658.0,[12],1,8
47,test,"[0, 0, 0]",52.0,22,10854.0,"[7, 11]",2,58
47,test,"[0, 0, 0, 0]",57.0,23,8493.0,"[12, 11, 7]",3,22
47,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,24,10319.0,"[7, 8, 3, 4, 11, 12]",6,32
47,test,"[0, 0, 0]",52.0,25,10542.0,"[3, 4]",2,21
47,test,"[0, 0, 0, 0, 0, 0, 0]",54.0,26,9819.0,"[11, 8, 7, 12, 3, 4]",6,0
47,test,"[0, 0, 0]",50.0,27,11169.0,"[4, 3]",2,4
47,test,"[0, 0, 0, 0]",53.0,28,7534.0,"[3, 7, 4]",3,33
47,test,"[0, 0, 0, 0, 0, 0, 0]",32.0,29,8815.0,"[4, 3, 7, 8, 12, 11]",6,6
48,training,[42],50.0,0,77691.0,[],0,1
48,training,"[3, 41]",25.0,1,69100.0,[5],1,31
48,training,"[0, 40]",45.0,2,92717.0,[3],1,21
48,training,"[0, 0, 2, 35]",37.0,3,60051.0,"[4, 3, 10]",3,42
48,training,"[2, 3, 21]",-58.0,4,64357.0,"[6, 8]",2,9
48,training,"[0, 3, 0]",42.0,5,25747.0,"[12, 11]",2,17
48,training,"[0, 40]",43.0,6,56968.0,[7],1,53
48,training,"[0, 0, 16]",22.0,7,30401.0,"[4, 3]",2,30
48,training,"[0, 0, 16]",32.0,8,38412.0,"[7, 8]",2,8
48,training,"[0, 18]",29.0,9,36167.0,[11],1,32
48,test,"[0, 0, 0]",18.0,10,19854.0,"[11, 12]",2,38
48,test,"[0, 0, 0, 0, 0, 0]",19.0,11,21747.0,"[4, 3, 7, 8, 11]",5,12
48,test,"[0, 0, 0, 0, 0]",18.0,12,13407.0,"[12, 8, 3, 4]",4,3
48,test,"[0, 0, 0]",36.0,13,9502.0,"[12, 11]",2,24
48,test,"[0, 0, 0, 0, 0, 0, 0]",48.0,14,14373.0,"[4, 3, 12, 11, 7, 8]",6,13
48,test,"[0, 0, 0, 0, 0, 0, 0]",38.0,15,12846.0,"[4, 12, 8, 7, 3, 11]",6,2
48,test,"[0, 0]",41.0,16,14028.0,[4],1,47
48,test,"[0, 0, 0, 0, 0, 0]",43.0,17,15398.0,"[4, 12, 8, 7, 3]",5,35
48,test,"[0, 0]",41.0,18,7794.0,[3],1,18
48,test,"[0, 0, 0, 0]",37.0,19,10207.0,"[4, 3, 12]",3,19
48,test,"[0, 0, 0, 0, 0]",34.0,20,14540.0,"[8, 7, 3, 4]",4,52
48,test,"[0, 0, 0, 0]",49.0,21,12537.0,"[4, 11, 7]",3,50
48,test,"[0, 0, 0]",36.0,22,11202.0,"[3, 8]",2,5
48,test,"[0, 0, 0, 0]",53.0,23,9700.0,"[4, 11, 12]",3,57
48,test,"[0, 0, 0, 0, 0, 0]",47.0,24,12197.0,"[4, 12, 8, 7, 3]",5,4
48,test,"[0, 0, 0]",36.0,25,11440.0,"[11, 12]",2,6
48,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",36.0,26,23737.0,"[4, 3, 2, 11, 12, 7, 8, 6]",8,29
48,test,"[0, 0, 0, 0, 0, 0, 0]",48.0,27,15417.0,"[4, 11, 12, 3, 7, 8]",6,43
48,test,"[0, 0, 0, 0, 0, 0, 0]",16.0,28,18013.0,"[4, 11, 3, 7, 8, 12]",6,14
48,test,"[0, 0, 0, 0, 0, 0]",37.0,29,11419.0,"[4, 3, 7, 11, 12]",5,48
49,training,[],57.0,0,31812.0,"[5, 9, 1]",3,37
49,training,[],17.0,1,21049.0,"[9, 5, 1]",3,27
49,training,[],25.0,2,13473.0,"[9, 5, 1]",3,50
49,training,[],51.0,3,9874.0,"[9, 5, 1]",3,44
49,training,[],21.0,4,41333.0,"[9, 1, 5]",3,49
49,training,[],27.0,5,22544.0,"[9, 5, 1]",3,46
49,training,[],53.0,6,8581.0,"[9, 5, 1]",3,54
49,training,[],44.0,7,10827.0,[],0,17
49,training,[],27.0,8,9327.0,"[9, 1, 5]",3,55
49,training,[],55.0,9,8684.0,"[9, 5, 1]",3,9
49,test,[],60.0,10,9547.0,[],0,0
49,test,[],-48.0,11,9596.0,[],0,15
49,test,[],-34.0,12,8292.0,[],0,22
49,test,[],56.0,13,9500.0,[],0,33
49,test,[],48.0,14,9315.0,[],0,7
49,test,[],-44.0,15,7272.0,[],0,34
49,test,[],-36.0,16,9576.0,[],0,2
49,test,[],18.0,17,9327.0,[],0,16
49,test,[],-54.0,18,10084.0,[],0,23
49,test,[],30.0,19,9376.0,[],0,13
49,test,[],20.0,20,8531.0,[],0,43
49,test,[],48.0,21,10020.0,[],0,8
49,test,[],-18.0,22,9844.0,[],0,58
49,test,[],30.0,23,9191.0,[],0,57
49,test,[],38.0,24,9277.0,[],0,6
49,test,[],-44.0,25,9253.0,[],0,1
49,test,[],46.0,26,8943.0,[],0,39
49,test,[],42.0,27,8323.0,[],0,47
49,test,[],22.0,28,8817.0,[],0,25
49,test,[],-58.0,29,9240.0,[],0,32
50,training,[],46.0,0,27146.0,"[1, 2, 4, 3, 5, 7, 6, 8]",8,28
50,training,[],51.0,1,9440.0,"[1, 4, 2]",3,21
50,training,[],50.0,2,9550.0,"[11, 8, 6, 5]",4,43
50,training,[],46.0,3,12134.0,"[4, 3, 11, 10, 12, 9]",6,49
50,training,[],48.0,4,9217.0,"[8, 6, 7, 5]",4,50
50,training,[],37.0,5,10978.0,"[4, 3, 2, 1, 11, 10, 9]",7,17
50,training,[],57.0,6,10049.0,"[12, 9, 10]",3,37
50,training,[],4.0,7,118812.0,"[4, 2, 3, 1, 5, 6, 7, 8, 9, 10, 12, 11]",12,9
50,training,[],14.0,8,21890.0,"[1, 2, 4, 3, 10, 12, 9, 11, 7, 6, 8, 5]",12,27
50,training,[],24.0,9,14861.0,"[1, 4, 2, 3, 5, 6, 8, 9, 10, 12, 11, 7]",12,10
50,test,[],48.0,10,9281.0,"[4, 3]",2,1
50,test,[],36.0,11,9989.0,"[4, 12, 8, 7]",4,42
50,test,[],18.0,12,12316.0,"[4, 12, 7, 3, 11, 8]",6,12
50,test,[],21.0,13,12725.0,"[4, 3, 2, 7, 8, 12, 11, 1, 10]",9,45
50,test,[],51.0,14,9844.0,"[4, 12, 7, 8, 11]",5,4
50,test,[],43.0,15,9196.0,"[4, 12, 11, 3, 7]",5,59
50,test,[],48.0,16,11199.0,"[12, 4, 7, 8, 3, 11]",6,58
50,test,[],43.0,17,9898.0,[12],1,36
50,test,[],18.0,18,10731.0,"[11, 3, 8, 7, 4, 12]",6,31
50,test,[],43.0,19,9561.0,[11],1,2
50,test,[],59.0,20,9925.0,[4],1,0
50,test,[],50.0,21,8893.0,"[7, 4, 3, 8]",4,13
50,test,[],55.0,22,8289.0,"[4, 12, 3, 8, 7]",5,22
50,test,[],24.0,23,13711.0,"[12, 7, 8, 11, 4, 3]",6,38
50,test,[],33.0,24,9384.0,"[8, 7, 3, 4, 12]",5,24
50,test,[],52.0,25,8372.0,"[3, 4]",2,44
50,test,[],47.0,26,9876.0,[11],1,7
50,test,[],55.0,27,9678.0,[3],1,20
50,test,[],52.0,28,8928.0,"[7, 8]",2,18
50,test,[],42.0,29,9645.0,"[4, 12, 7, 8, 11, 3]",6,26
51,training,[42],30.0,0,62700.0,[],0,37
51,training,[42],22.0,1,52509.0,[],0,44
51,training,[42],-18.0,2,56830.0,[],0,50
51,training,[42],14.0,3,55949.0,[],0,29
51,training,"[0, 3, 0]",44.0,4,20194.0,"[7, 8]",2,25
51,training,"[0, 0]",53.0,5,12422.0,[7],1,28
51,training,"[0, 0, 16]",28.0,6,30660.0,"[7, 12]",2,55
51,training,"[0, 0, 16]",10.0,7,28325.0,"[3, 4]",2,13
51,training,"[0, 2, 0]",54.0,8,13709.0,"[11, 7]",2,4
51,training,"[0, 0, 37]",-44.0,9,57191.0,"[12, 7]",2,6
51,test,"[0, 0, 0]",52.0,10,11401.0,"[7, 8]",2,7
51,test,"[0, 0, 0]",56.0,11,11981.0,"[3, 4]",2,9
51,test,"[0, 0, 0]",46.0,12,10459.0,"[11, 12]",2,56
51,test,"[0, 0, 0, 0]",9.0,13,12052.0,"[7, 4, 11]",3,31
51,test,"[0, 0, 0, 0, 0, 0, 0]",42.0,14,15367.0,"[3, 11, 8, 7, 4, 12]",6,8
51,test,"[0, 0, 0]",52.0,15,9165.0,"[3, 4]",2,21
51,test,"[0, 0, 0, 0, 0, 0]",49.0,16,12615.0,"[7, 3, 4, 12, 11]",5,51
51,test,"[0, 0, 0, 0, 0, 0]",39.0,17,14829.0,"[8, 7, 3, 4, 11]",5,2
51,test,"[0, 0, 0, 0]",39.0,18,16201.0,"[7, 8, 11]",3,54
51,test,"[0, 0, 0]",50.0,19,9029.0,"[11, 12]",2,34
51,test,"[0, 0, 0, 0, 0]",34.0,20,10991.0,"[7, 8, 11, 12]",4,24
51,test,"[0, 0, 0]",54.0,21,9416.0,"[4, 3]",2,20
51,test,"[0, 0, 0, 0, 0, 0]",49.0,22,11510.0,"[3, 11, 12, 7, 8]",5,43
51,test,"[0, 0]",43.0,23,9889.0,[11],1,53
51,test,"[0, 0]",57.0,24,9104.0,[3],1,23
51,test,"[0, 0, 0, 0]",39.0,25,45261.0,"[4, 7, 8]",3,15
51,test,"[0, 0]",47.0,26,11880.0,[11],1,40
51,test,"[0, 0, 0, 0, 0, 0, 0]",14.0,27,14816.0,"[3, 4, 11, 12, 7, 8]",6,27
51,test,"[0, 0, 0, 0, 0, 0, 0]",36.0,28,11551.0,"[4, 3, 7, 8, 12, 11]",6,46
51,test,"[0, 0, 0, 0, 0, 0]",39.0,29,11528.0,"[4, 3, 7, 8, 11]",5,17
52,training,"[0, 0]",59.0,0,24784.0,[5],1,47
52,training,"[0, 0]",47.0,1,9808.0,[5],1,40
52,training,"[0, 0, 0]",42.0,2,9183.0,"[1, 5]",2,2
52,training,"[0, 0, 0]",10.0,3,9873.0,"[1, 5]",2,26
52,training,"[0, 0, 0, 0]",-53.0,4,9573.0,"[9, 1, 5]",3,56
52,training,"[0, 0, 0, 0]",-21.0,5,8782.0,"[5, 6, 10]",3,58
52,training,[0],-50.0,6,10518.0,[],0,59
52,training,[0],-42.0,7,51117.0,[],0,37
52,training,"[0, 0, 0, 0]",-39.0,8,9918.0,"[9, 10, 11]",3,28
52,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8.0,9,14666.0,"[5, 9, 1, 2, 6, 10, 7, 8, 12, 11]",10,52
52,test,"[0, 0, 0, 0]",51.0,10,9022.0,"[5, 7, 8]",3,43
52,test,"[0, 0, 0, 0]",27.0,11,10050.0,"[6, 7, 8]",3,6
52,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",32.0,12,14582.0,"[10, 6, 2, 8, 3, 4, 11, 12]",8,19
52,test,"[0, 0, 0, 0, 0]",38.0,13,11676.0,"[6, 7, 8, 11]",4,54
52,test,"[0, 0, 0, 0, 0]",12.0,14,9617.0,"[11, 8, 12, 7]",4,9
52,test,"[0, 0]",43.0,15,9367.0,[4],1,29
52,test,"[0, 0, 0]",54.0,16,8381.0,"[7, 4]",2,33
52,test,"[0, 0, 0, 0]",49.0,17,9409.0,"[4, 3, 8]",3,36
52,test,"[0, 0, 0]",38.0,18,9440.0,"[12, 7]",2,42
52,test,"[0, 0, 0, 0]",39.0,19,9008.0,"[4, 3, 7]",3,49
52,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,20,10486.0,"[8, 11, 12, 3, 7, 4]",6,45
52,test,"[0, 0, 0, 0, 0, 0]",41.0,21,10029.0,"[11, 7, 8, 4, 3]",5,39
52,test,"[0, 0, 0, 0, 0]",38.0,22,8654.0,"[3, 7, 8, 11]",4,46
52,test,"[0, 0, 0, 0]",47.0,23,9557.0,"[11, 3, 7]",3,30
52,test,"[0, 0, 0, 0]",47.0,24,9754.0,"[7, 4, 8]",3,48
52,test,"[0, 0, 0, 0, 0, 0]",53.0,25,9672.0,"[11, 8, 7, 4, 3]",5,23
52,test,"[0, 0, 0, 0, 0]",50.0,26,15755.0,"[7, 4, 3, 8]",4,7
52,test,"[0, 0, 0, 0]",47.0,27,9203.0,"[8, 7, 11]",3,35
52,test,"[0, 0]",47.0,28,9699.0,[11],1,18
52,test,"[0, 0, 0]",52.0,29,10535.0,"[3, 4]",2,21
53,training,[42],-44.0,0,59789.0,[],0,1
53,training,"[3, 41]",25.0,1,59707.0,[5],1,31
53,training,"[0, 0, 0]",52.0,2,14327.0,"[3, 11]",2,58
53,training,"[0, 18]",29.0,3,27803.0,[4],1,11
53,training,"[0, 0, 0]",42.0,4,8620.0,"[4, 11]",2,2
53,training,"[0, 0, 0, 15]",27.0,5,24955.0,"[3, 7, 11]",3,57
53,training,"[0, 0, 0, 0, 0, 0]",35.0,6,10486.0,"[4, 3, 7, 8, 11]",5,19
53,training,"[0, 0, 0, 3, 0]",50.0,7,13895.0,"[4, 3, 7, 8]",4,28
53,training,"[0, 0]",41.0,8,9856.0,[4],1,47
53,training,"[0, 0, 0]",40.0,9,9761.0,"[4, 3]",2,18
53,test,"[0, 0, 0, 0, 0, 0, 0]",20.0,10,14855.0,"[4, 3, 7, 11, 12, 8]",6,27
53,test,"[0, 0, 0, 0]",45.0,11,9019.0,"[4, 3, 11]",3,15
53,test,"[0, 0, 0]",42.0,12,9501.0,"[4, 11]",2,53
53,test,"[0, 0, 0, 0, 0, 0, 0]",32.0,13,11601.0,"[11, 12, 4, 3, 7, 8]",6,5
53,test,"[0, 0, 0, 0, 0, 0]",33.0,14,12542.0,"[4, 3, 7, 8, 11]",5,6
53,test,"[0, 0, 0, 0, 0, 0, 0]",32.0,15,10615.0,"[4, 3, 7, 8, 11, 12]",6,24
53,test,"[0, 0, 0, 0]",51.0,16,8606.0,"[4, 3, 11]",3,51
53,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,17,13670.0,"[4, 11, 7, 12, 8, 3]",6,55
53,test,"[0, 0, 0, 0]",43.0,18,9948.0,"[4, 11, 7]",3,25
53,test,"[0, 0, 0, 0]",45.0,19,9600.0,"[4, 11, 7]",3,59
53,test,"[0, 0]",43.0,20,8804.0,[4],1,29
53,test,"[0, 0, 0, 0, 0]",52.0,21,11291.0,"[11, 7, 3, 4]",4,33
53,test,"[0, 0, 0, 0, 0, 0]",37.0,22,12019.0,"[4, 11, 7, 3, 12]",5,48
53,test,"[0, 0, 0, 0, 0, 0, 0]",36.0,23,12608.0,"[12, 4, 7, 8, 3, 11]",6,46
53,test,"[0, 0, 0, 0]",35.0,24,9407.0,"[4, 11, 7]",3,20
53,test,"[0, 0, 0, 0]",47.0,25,9386.0,"[7, 4, 11]",3,35
53,test,"[0, 0, 0, 0]",57.0,26,9092.0,"[11, 3, 7]",3,22
53,test,"[0, 0, 0, 0]",45.0,27,10001.0,"[7, 4, 11]",3,40
53,test,"[0, 0, 0, 0, 0, 0]",31.0,28,12215.0,"[11, 4, 7, 3, 8]",5,10
53,test,"[0, 0]",39.0,29,9901.0,[7],1,42
54,training,"[0, 2, 3, 3]",39.0,0,83416.0,"[8, 6, 5]",3,15
54,training,"[2, 2, 3, 0, 3, 0, 0]",48.0,1,42992.0,"[6, 3, 1, 7, 5, 8]",6,13
54,training,"[0, 0, 0, 0, 3, 0]",53.0,2,27298.0,"[7, 4, 11, 3, 2]",5,9
54,training,"[0, 0, 0, 0, 0, 0, 0]",54.0,3,23482.0,"[8, 3, 12, 7, 11, 4]",6,0
54,training,"[0, 0]",51.0,4,13286.0,[3],1,41
54,training,"[0, 0, 0, 0, 0]",40.0,5,11013.0,"[7, 3, 4, 11]",4,53
54,training,"[0, 0]",47.0,6,11198.0,[3],1,35
54,training,"[0, 0, 0]",54.0,7,10376.0,"[3, 4]",2,33
54,training,"[0, 0]",51.0,8,10588.0,[8],1,44
54,training,"[0, 0, 0, 0]",43.0,9,7811.0,"[7, 8, 3]",3,39
54,test,"[0, 0, 0, 0]",41.0,10,11159.0,"[4, 7, 12]",3,36
54,test,"[0, 0, 0]",36.0,11,10063.0,"[3, 12]",2,24
54,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24.0,12,48508.0,"[8, 4, 7, 12, 11, 3, 5, 6, 1, 2, 9, 10]",12,38
54,test,"[0, 0, 0, 0, 0, 0, 0]",12.0,13,16321.0,"[3, 12, 7, 11, 4, 8]",6,16
54,test,"[0, 0, 0, 0]",33.0,14,10684.0,"[12, 4, 8]",3,10
54,test,"[0, 0, 0, 0, 0, 0, 0]",20.0,15,20448.0,"[11, 4, 8, 12, 7, 3]",6,27
54,test,"[0, 0, 0, 0, 0, 0]",51.0,16,10332.0,"[4, 8, 7, 3, 12]",5,57
54,test,"[0, 0, 0]",46.0,17,7649.0,"[4, 12]",2,7
54,test,"[0, 0, 0, 0]",39.0,18,9493.0,"[3, 7, 11]",3,46
54,test,"[0, 0, 0, 0, 0, 0, 0]",10.0,19,14903.0,"[4, 12, 7, 3, 11, 8]",6,14
54,test,"[0, 0, 0, 0]",49.0,20,8513.0,"[8, 7, 3]",3,4
54,test,"[0, 0, 0, 0, 0]",38.0,21,10840.0,"[11, 4, 7, 12]",4,48
54,test,"[0, 0, 0, 0, 0, 0, 0]",42.0,22,11075.0,"[4, 8, 12, 7, 11, 3]",6,26
54,test,"[0, 0, 0, 0]",57.0,23,8532.0,"[4, 8, 12]",3,37
54,test,"[0, 0, 0, 0]",37.0,24,9683.0,"[4, 3, 7]",3,42
54,test,"[0, 0]",53.0,25,8545.0,[11],1,58
54,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,26,8225.0,"[4, 8, 12, 7, 11, 3]",6,11
54,test,"[0, 0]",53.0,27,9575.0,[4],1,21
54,test,"[0, 0, 0, 0, 0]",56.0,28,9742.0,"[4, 8, 3, 7]",4,22
54,test,"[0, 0, 0]",52.0,29,8813.0,"[4, 8]",2,18
55,training,[],42.0,0,28359.0,"[5, 1, 9, 2, 3, 4, 11, 10, 12, 8, 6, 7]",12,44
55,training,[],36.0,1,30401.0,"[1, 2, 4, 3, 5, 6, 9, 10, 11, 12, 8, 7]",12,59
55,training,[],44.0,2,20298.0,"[1, 9, 5, 2, 4, 3, 11, 10, 12, 7, 6, 8]",12,42
55,training,[],42.0,3,18922.0,"[1, 9, 5, 2, 3, 4, 11, 12, 10, 7, 6, 8]",12,21
55,training,[],28.0,4,19975.0,"[9, 1, 5, 11, 10, 12, 2, 4, 3, 7, 6, 8]",12,19
55,training,[],10.0,5,22891.0,"[1, 5, 9, 11, 10, 12, 4, 2, 3, 7, 6, 8]",12,3
55,training,[],32.0,6,20151.0,"[11, 12, 7, 8, 3, 4]",6,24
55,training,[],26.0,7,18994.0,"[11, 12, 7, 8, 3, 4, 9, 10, 1, 2, 5, 6]",12,6
55,training,[],32.0,8,11039.0,"[11, 12, 4, 3, 7, 8]",6,5
55,training,[],54.0,9,11523.0,"[11, 12, 4, 3, 7, 8]",6,0
55,test,[],34.0,10,24183.0,"[11, 12, 7, 8, 3, 4, 2, 6, 1, 5]",10,29
55,test,[],36.0,11,12426.0,"[4, 3, 7, 8, 11, 12]",6,18
55,test,[],50.0,12,12770.0,"[4, 3, 7, 8]",4,7
55,test,[],48.0,13,8595.0,"[8, 7]",2,30
55,test,[],30.0,14,13302.0,"[7, 8, 11, 12, 4, 3]",6,38
55,test,[],16.0,15,12247.0,"[4, 3, 7, 8, 11, 12]",6,14
55,test,[],39.0,16,11100.0,[11],1,41
55,test,[],42.0,17,10576.0,"[11, 12]",2,36
55,test,[],41.0,18,12115.0,[11],1,54
55,test,[],50.0,19,9703.0,"[11, 12]",2,49
55,test,[],46.0,20,8388.0,"[12, 11]",2,40
55,test,[],41.0,21,13765.0,"[4, 3, 7]",3,34
55,test,[],41.0,22,9760.0,"[7, 8, 11]",3,17
55,test,[],50.0,23,9947.0,"[11, 12, 7, 8]",4,13
55,test,[],41.0,24,11703.0,"[7, 8, 11]",3,53
55,test,[],40.0,25,11988.0,"[7, 8]",2,15
55,test,[],53.0,26,14223.0,[7],1,28
55,test,[],53.0,27,10683.0,"[7, 8, 11]",3,4
55,test,[],49.0,28,14049.0,"[11, 12, 7]",3,50
55,test,[],18.0,29,29490.0,"[3, 4, 7, 8, 11, 12]",6,31
56,training,[0],-38.0,0,11154.0,[],0,28
56,training,[0],-60.0,1,9435.0,[],0,56
56,training,[0],40.0,2,10949.0,[],0,19
56,training,[0],-30.0,3,376668.0,[],0,47
56,training,[0],-30.0,4,9811.0,[],0,17
56,training,[0],36.0,5,10995.0,[],0,30
56,training,[0],28.0,6,15103.0,[],0,50
56,training,[0],-60.0,7,11672.0,[],0,42
56,training,[0],-14.0,8,11109.0,[],0,12
56,training,[0],-30.0,9,8526.0,[],0,54
56,test,[0],-36.0,10,10914.0,[],0,31
56,test,"[0, 0, 0]",-20.0,11,9206.0,"[1, 5]",2,6
56,test,[0],52.0,12,10400.0,[],0,49
56,test,[0],-24.0,13,9274.0,[],0,2
56,test,[0],-30.0,14,129077.0,[],0,45
56,test,[0],22.0,15,54744.0,[],0,0
56,test,"[0, 0, 0, 0, 0, 0]",53.0,16,13985.0,"[5, 9, 1, 2, 3]",5,23
56,test,"[0, 0, 0, 0]",19.0,17,8891.0,"[1, 4, 3]",3,7
56,test,"[0, 0, 0]",28.0,18,7745.0,"[3, 4]",2,11
56,test,"[0, 0, 0, 0]",45.0,19,9761.0,"[12, 8, 3]",3,26
56,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,20,15800.0,"[4, 11, 12, 8, 7, 3]",6,55
56,test,"[0, 0, 0, 0, 0, 0, 0]",12.0,21,14083.0,"[7, 8, 12, 11, 4, 3]",6,16
56,test,"[0, 0, 0, 0, 0, 0, 0]",48.0,22,29585.0,"[12, 8, 7, 3, 4, 11]",6,51
56,test,"[0, 0, 0, 0, 0, 0, 0]",50.0,23,23235.0,"[11, 12, 8, 7, 3, 4]",6,33
56,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",14.0,24,17154.0,"[4, 3, 7, 8, 12, 11, 1, 5]",8,14
56,test,"[0, 0]",55.0,25,107661.0,[12],1,57
56,test,"[0, 0]",47.0,26,8554.0,[11],1,18
56,test,[0],42.0,27,38678.0,[],0,25
56,test,"[0, 0, 0, 0, 0, 0]",33.0,28,16882.0,"[12, 8, 7, 3, 4]",5,52
56,test,"[0, 0, 0, 0]",41.0,29,10393.0,"[11, 12, 8]",3,29
57,training,"[0, 0, 0, 0]",-31.0,0,20414.0,"[5, 9, 1]",3,36
57,training,[0],-48.0,1,8970.0,[],0,51
57,training,[0],12.0,2,10434.0,[],0,2
57,training,"[0, 0, 0, 0]",27.0,3,11382.0,"[9, 1, 5]",3,6
57,training,"[0, 0, 0, 0]",-31.0,4,10789.0,"[5, 9, 1]",3,29
57,training,"[0, 0, 0, 0]",15.0,5,11269.0,"[9, 5, 1]",3,4
57,training,"[0, 0]",-25.0,6,12134.0,[9],1,8
57,training,[0],48.0,7,8799.0,[],0,26
57,training,[0],-18.0,8,8582.0,[],0,45
57,training,[0],24.0,9,11026.0,[],0,15
57,test,[0],30.0,10,10898.0,[],0,34
57,test,[0],30.0,11,10883.0,[],0,38
57,test,[0],22.0,12,8501.0,[],0,32
57,test,[0],22.0,13,8938.0,[],0,59
57,test,[0],-38.0,14,9829.0,[],0,12
57,test,[0],-12.0,15,8645.0,[],0,10
57,test,[0],-24.0,16,8494.0,[],0,53
57,test,[0],34.0,17,9393.0,[],0,17
57,test,[0],-46.0,18,8632.0,[],0,46
57,test,[0],-60.0,19,9020.0,[],0,42
57,test,[0],26.0,20,7614.0,[],0,1
57,test,[0],-12.0,21,9469.0,[],0,48
57,test,[0],60.0,22,8712.0,[],0,0
57,test,[0],56.0,23,11043.0,[],0,20
57,test,[0],-30.0,24,8335.0,[],0,25
57,test,[0],22.0,25,7716.0,[],0,7
57,test,[0],-54.0,26,9592.0,[],0,55
57,test,[0],-30.0,27,10203.0,[],0,47
57,test,[0],56.0,28,8691.0,[],0,54
57,test,[0],42.0,29,7630.0,[],0,37
58,training,[42],-16.0,0,61840.0,[],0,54
58,training,"[0, 40]",21.0,1,49880.0,[8],1,0
58,training,"[0, 2, 0]",42.0,2,29384.0,"[12, 7]",2,17
58,training,"[0, 0]",47.0,3,12994.0,[11],1,15
58,training,"[0, 40]",41.0,4,52433.0,[7],1,47
58,training,"[0, 18]",25.0,5,44181.0,[11],1,43
58,training,"[0, 0, 16]",20.0,6,29168.0,"[11, 3]",2,56
58,training,"[0, 0, 16]",28.0,7,29745.0,"[4, 3]",2,6
58,training,"[0, 0, 2, 0]",57.0,8,14781.0,"[11, 12, 8]",3,37
58,training,"[0, 0]",53.0,9,13600.0,[4],1,44
58,test,"[0, 0, 0, 0]",51.0,10,10206.0,"[4, 3, 7]",3,28
58,test,"[0, 0, 0, 0, 0]",38.0,11,8573.0,"[11, 3, 8, 7]",4,49
58,test,"[0, 0, 0, 0]",39.0,12,9843.0,"[12, 4, 3]",3,25
58,test,"[0, 0, 0, 0]",55.0,13,24750.0,"[11, 4, 3]",3,9
58,test,"[0, 0]",39.0,14,12020.0,[11],1,41
58,test,"[0, 0]",39.0,15,10021.0,[11],1,19
58,test,"[0, 0, 0, 0, 0, 0]",43.0,16,8186.0,"[11, 12, 7, 4, 3]",5,26
58,test,"[0, 0]",43.0,17,12246.0,[8],1,29
58,test,"[0, 0, 0]",44.0,18,8303.0,"[11, 12]",2,21
58,test,"[0, 0, 0, 0, 0]",44.0,19,8283.0,"[7, 8, 4, 11]",4,40
58,test,"[0, 0, 0, 0, 0, 0]",33.0,20,8312.0,"[12, 4, 3, 7, 8]",5,5
58,test,"[0, 0, 0]",36.0,21,9357.0,"[11, 4]",2,52
58,test,"[0, 0]",59.0,22,11180.0,[7],1,22
58,test,"[0, 0, 0, 0, 0, 0]",-35.0,23,10858.0,"[11, 12, 7, 4, 3]",5,55
58,test,"[0, 0, 0, 0, 0, 0, 0]",18.0,24,9541.0,"[11, 4, 3, 8, 12, 7]",6,12
58,test,"[0, 0, 0, 0, 0]",52.0,25,10272.0,"[12, 8, 7, 4]",4,33
58,test,"[0, 0, 0]",40.0,26,8522.0,"[4, 12]",2,48
58,test,"[0, 0, 0, 0, 0, 0, 0]",18.0,27,13301.0,"[8, 11, 3, 12, 4, 7]",6,31
58,test,"[0, 0, 0, 0, 0, 0]",53.0,28,9124.0,"[7, 4, 12, 11, 3]",5,23
58,test,"[0, 0, 0, 0, 0]",34.0,29,8937.0,"[11, 4, 8, 7]",4,20
59,training,[],-19.0,0,24199.0,[2],1,38
59,training,[],42.0,1,10844.0,"[6, 11]",2,17
59,training,[],36.0,2,11591.0,"[4, 11, 9, 10]",4,19
59,training,[],54.0,3,11170.0,"[3, 2, 6, 7, 11, 12]",6,47
59,training,[],31.0,4,8936.0,"[12, 4, 3, 7, 8]",5,10
59,training,[],54.0,5,9788.0,"[4, 3, 2, 1]",4,9
59,training,[],50.0,6,9239.0,"[11, 12]",2,34
59,training,[],50.0,7,10237.0,"[7, 8, 6, 5]",4,18
59,training,[],-62.0,8,116637.0,"[3, 4, 11, 10]",4,40
59,training,[],43.0,9,10489.0,"[11, 10, 12, 8, 7, 6, 5]",7,48
59,test,[],42.0,10,10598.0,"[11, 12, 10, 9]",4,21
